 (-6.71693341294691409E-002,  0.0000000000000000     ) ( 0.90603593700780327     ,  0.0000000000000000     ) ( 0.45780048964135889     ,  0.0000000000000000     )
 ( 0.16858633157490283     ,  0.0000000000000000     ) ( -2.5563526928602394     ,  0.0000000000000000     ) ( -1.2841207904396563     ,  0.0000000000000000     )
