 ( 2.14375376856540470E-002,  0.0000000000000000     ) (-0.18331090459143984     ,  0.0000000000000000     ) (-0.10156228666396933     ,  0.0000000000000000     )
 ( 2.37256113010504907E-002,  0.0000000000000000     ) (-4.20934423484490144E-002,  0.0000000000000000     ) (-4.21948139334458946E-002,  0.0000000000000000     )
 ( 6.56096785651969078E-002,  0.0000000000000000     ) ( 3.54747765087431305E-002,  0.0000000000000000     ) (-5.03644091780158162E-002,  0.0000000000000000     )
