 ( 0.38850339865861733     ,  0.0000000000000000     ) ( 0.49486053010080078     ,  0.0000000000000000     ) ( -1.3192912856543744     ,  0.0000000000000000     )
 (-8.89180917603905607E-002,  0.0000000000000000     ) (-0.11329450882501156     ,  0.0000000000000000     ) ( 0.30328186952838593     ,  0.0000000000000000     )
