 ( 9.24727878378299797E-003,  0.0000000000000000     ) ( 1.17557671462502206E-002,  0.0000000000000000     ) (-3.14103428992360614E-002,  0.0000000000000000     )
 (-3.64652654835226169E-004,  0.0000000000000000     ) (-4.63571154253790538E-004,  0.0000000000000000     ) ( 1.23862005194197542E-003,  0.0000000000000000     )
