 ( -2.1819287523170243     ,  0.0000000000000000     ) ( 0.57781917542218109     ,  0.0000000000000000     ) ( 0.21706652541532009     ,  0.0000000000000000     )
 (-0.51907505693374612     ,  0.0000000000000000     ) ( 0.13746164766433222     ,  0.0000000000000000     ) ( 5.16395500626304210E-002,  0.0000000000000000     )
