 (  2.8797264796401372     ,  0.0000000000000000     ) (  4.4440477738689497     ,  0.0000000000000000     ) (  4.3076964275249603     ,  0.0000000000000000     )
 (  18.980403452224682     ,  0.0000000000000000     ) ( -3.4472747277136548     ,  0.0000000000000000     ) ( -3.0662680880509137     ,  0.0000000000000000     )
