 ( -2.0730837887891687     ,  0.0000000000000000     ) ( 0.54899481211163004     ,  0.0000000000000000     ) ( 0.20623821673802742     ,  0.0000000000000000     )
 ( -1.0365109737483464     ,  0.0000000000000000     ) ( 0.27448921763889550     ,  0.0000000000000000     ) ( 0.10311603226616874     ,  0.0000000000000000     )
