 ( -1.1016299930732072     ,  0.0000000000000000     ) ( 0.29173406030877430     ,  0.0000000000000000     ) ( 0.10959431862097764     ,  0.0000000000000000     )
 (  4.7930983307536614     ,  0.0000000000000000     ) ( -1.2693100644338136     ,  0.0000000000000000     ) (-0.47683555181434234     ,  0.0000000000000000     )
